,raceId,year,round,circuitId,name,date,time,url,data_source,ingestion_date
272,273,1993,1,30,South African Grand Prix,1993-03-14,\N,http://en.wikipedia.org/wiki/1993_South_African_Grand_Prix,testing,2024-07-19 09:54:18.999993
273,274,1993,2,18,Brazilian Grand Prix,1993-03-28,\N,http://en.wikipedia.org/wiki/1993_Brazilian_Grand_Prix,testing,2024-07-19 09:54:18.999993
274,275,1993,3,31,European Grand Prix,1993-04-11,\N,http://en.wikipedia.org/wiki/1993_European_Grand_Prix,testing,2024-07-19 09:54:18.999993
275,276,1993,4,21,San Marino Grand Prix,1993-04-25,\N,http://en.wikipedia.org/wiki/1993_San_Marino_Grand_Prix,testing,2024-07-19 09:54:18.999993
276,277,1993,5,4,Spanish Grand Prix,1993-05-09,\N,http://en.wikipedia.org/wiki/1993_Spanish_Grand_Prix,testing,2024-07-19 09:54:18.999993
277,278,1993,6,6,Monaco Grand Prix,1993-05-23,\N,http://en.wikipedia.org/wiki/1993_Monaco_Grand_Prix,testing,2024-07-19 09:54:18.999993
278,279,1993,7,7,Canadian Grand Prix,1993-06-13,\N,http://en.wikipedia.org/wiki/1993_Canadian_Grand_Prix,testing,2024-07-19 09:54:18.999993
279,280,1993,8,8,French Grand Prix,1993-07-04,\N,http://en.wikipedia.org/wiki/1993_French_Grand_Prix,testing,2024-07-19 09:54:18.999993
280,281,1993,9,9,British Grand Prix,1993-07-11,\N,http://en.wikipedia.org/wiki/1993_British_Grand_Prix,testing,2024-07-19 09:54:18.999993
281,282,1993,10,10,German Grand Prix,1993-07-25,\N,http://en.wikipedia.org/wiki/1993_German_Grand_Prix,testing,2024-07-19 09:54:18.999993
282,283,1993,11,11,Hungarian Grand Prix,1993-08-15,\N,http://en.wikipedia.org/wiki/1993_Hungarian_Grand_Prix,testing,2024-07-19 09:54:18.999993
283,284,1993,12,13,Belgian Grand Prix,1993-08-29,\N,http://en.wikipedia.org/wiki/1993_Belgian_Grand_Prix,testing,2024-07-19 09:54:18.999993
284,285,1993,13,14,Italian Grand Prix,1993-09-12,\N,http://en.wikipedia.org/wiki/1993_Italian_Grand_Prix,testing,2024-07-19 09:54:18.999993
285,286,1993,14,27,Portuguese Grand Prix,1993-09-26,\N,http://en.wikipedia.org/wiki/1993_Portuguese_Grand_Prix,testing,2024-07-19 09:54:18.999993
286,287,1993,15,22,Japanese Grand Prix,1993-10-24,\N,http://en.wikipedia.org/wiki/1993_Japanese_Grand_Prix,testing,2024-07-19 09:54:18.999993
287,288,1993,16,29,Australian Grand Prix,1993-11-07,\N,http://en.wikipedia.org/wiki/1993_Australian_Grand_Prix,testing,2024-07-19 09:54:18.999993
