,raceId,year,round,circuitId,name,date,time,url,data_source,ingestion_date
542,543,1977,1,25,Argentine Grand Prix,1977-01-09,\N,http://en.wikipedia.org/wiki/1977_Argentine_Grand_Prix,testing,2024-07-19 09:54:18.999993
543,544,1977,2,18,Brazilian Grand Prix,1977-01-23,\N,http://en.wikipedia.org/wiki/1977_Brazilian_Grand_Prix,testing,2024-07-19 09:54:18.999993
544,545,1977,3,30,South African Grand Prix,1977-03-05,\N,http://en.wikipedia.org/wiki/1977_South_African_Grand_Prix,testing,2024-07-19 09:54:18.999993
545,546,1977,4,43,United States Grand Prix West,1977-04-03,\N,http://en.wikipedia.org/wiki/1977_United_States_Grand_Prix_West,testing,2024-07-19 09:54:18.999993
546,547,1977,5,45,Spanish Grand Prix,1977-05-08,\N,http://en.wikipedia.org/wiki/1977_Spanish_Grand_Prix,testing,2024-07-19 09:54:18.999993
547,548,1977,6,6,Monaco Grand Prix,1977-05-22,\N,http://en.wikipedia.org/wiki/1977_Monaco_Grand_Prix,testing,2024-07-19 09:54:18.999993
548,549,1977,7,40,Belgian Grand Prix,1977-06-05,\N,http://en.wikipedia.org/wiki/1977_Belgian_Grand_Prix,testing,2024-07-19 09:54:18.999993
549,550,1977,8,47,Swedish Grand Prix,1977-06-19,\N,http://en.wikipedia.org/wiki/1977_Swedish_Grand_Prix,testing,2024-07-19 09:54:18.999993
550,551,1977,9,41,French Grand Prix,1977-07-03,\N,http://en.wikipedia.org/wiki/1977_French_Grand_Prix,testing,2024-07-19 09:54:18.999993
551,552,1977,10,9,British Grand Prix,1977-07-16,\N,http://en.wikipedia.org/wiki/1977_British_Grand_Prix,testing,2024-07-19 09:54:18.999993
552,553,1977,11,10,German Grand Prix,1977-07-31,\N,http://en.wikipedia.org/wiki/1977_German_Grand_Prix,testing,2024-07-19 09:54:18.999993
553,554,1977,12,23,Austrian Grand Prix,1977-08-14,\N,http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix,testing,2024-07-19 09:54:18.999993
554,555,1977,13,39,Dutch Grand Prix,1977-08-28,\N,http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix,testing,2024-07-19 09:54:18.999993
555,556,1977,14,14,Italian Grand Prix,1977-09-11,\N,http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix,testing,2024-07-19 09:54:18.999993
556,557,1977,15,46,United States Grand Prix,1977-10-02,\N,http://en.wikipedia.org/wiki/1977_United_States_Grand_Prix,testing,2024-07-19 09:54:18.999993
557,558,1977,16,48,Canadian Grand Prix,1977-10-09,\N,http://en.wikipedia.org/wiki/1977_Canadian_Grand_Prix,testing,2024-07-19 09:54:18.999993
558,559,1977,17,16,Japanese Grand Prix,1977-10-23,\N,http://en.wikipedia.org/wiki/1977_Japanese_Grand_Prix,testing,2024-07-19 09:54:18.999993
