,raceId,year,round,circuitId,name,date,time,url,data_source,ingestion_date
482,483,1981,1,43,United States Grand Prix West,1981-03-15,\N,http://en.wikipedia.org/wiki/1981_United_States_Grand_Prix_West,testing,2024-07-19 09:54:18.999993
483,484,1981,2,36,Brazilian Grand Prix,1981-03-29,\N,http://en.wikipedia.org/wiki/1981_Brazilian_Grand_Prix,testing,2024-07-19 09:54:18.999993
484,485,1981,3,25,Argentine Grand Prix,1981-04-12,\N,http://en.wikipedia.org/wiki/1981_Argentine_Grand_Prix,testing,2024-07-19 09:54:18.999993
485,486,1981,4,21,San Marino Grand Prix,1981-05-03,\N,http://en.wikipedia.org/wiki/1981_San_Marino_Grand_Prix,testing,2024-07-19 09:54:18.999993
486,487,1981,5,40,Belgian Grand Prix,1981-05-17,\N,http://en.wikipedia.org/wiki/1981_Belgian_Grand_Prix,testing,2024-07-19 09:54:18.999993
487,488,1981,6,6,Monaco Grand Prix,1981-05-31,\N,http://en.wikipedia.org/wiki/1981_Monaco_Grand_Prix,testing,2024-07-19 09:54:18.999993
488,489,1981,7,45,Spanish Grand Prix,1981-06-21,\N,http://en.wikipedia.org/wiki/1981_Spanish_Grand_Prix,testing,2024-07-19 09:54:18.999993
489,490,1981,8,41,French Grand Prix,1981-07-05,\N,http://en.wikipedia.org/wiki/1981_French_Grand_Prix,testing,2024-07-19 09:54:18.999993
490,491,1981,9,9,British Grand Prix,1981-07-18,\N,http://en.wikipedia.org/wiki/1981_British_Grand_Prix,testing,2024-07-19 09:54:18.999993
491,492,1981,10,10,German Grand Prix,1981-08-02,\N,http://en.wikipedia.org/wiki/1981_German_Grand_Prix,testing,2024-07-19 09:54:18.999993
492,493,1981,11,23,Austrian Grand Prix,1981-08-16,\N,http://en.wikipedia.org/wiki/1981_Austrian_Grand_Prix,testing,2024-07-19 09:54:18.999993
493,494,1981,12,39,Dutch Grand Prix,1981-08-30,\N,http://en.wikipedia.org/wiki/1981_Dutch_Grand_Prix,testing,2024-07-19 09:54:18.999993
494,495,1981,13,14,Italian Grand Prix,1981-09-13,\N,http://en.wikipedia.org/wiki/1981_Italian_Grand_Prix,testing,2024-07-19 09:54:18.999993
495,496,1981,14,7,Canadian Grand Prix,1981-09-27,\N,http://en.wikipedia.org/wiki/1981_Canadian_Grand_Prix,testing,2024-07-19 09:54:18.999993
496,497,1981,15,44,Caesars Palace Grand Prix,1981-10-17,\N,http://en.wikipedia.org/wiki/1981_Caesars_Palace_Grand_Prix,testing,2024-07-19 09:54:18.999993
