,raceId,year,round,circuitId,name,date,time,url,data_source,ingestion_date
223,224,1996,1,1,Australian Grand Prix,1996-03-10,\N,http://en.wikipedia.org/wiki/1996_Australian_Grand_Prix,testing,2024-07-19 09:54:18.999993
224,225,1996,2,18,Brazilian Grand Prix,1996-03-31,\N,http://en.wikipedia.org/wiki/1996_Brazilian_Grand_Prix,testing,2024-07-19 09:54:18.999993
225,226,1996,3,25,Argentine Grand Prix,1996-04-07,\N,http://en.wikipedia.org/wiki/1996_Argentine_Grand_Prix,testing,2024-07-19 09:54:18.999993
226,227,1996,4,20,European Grand Prix,1996-04-28,\N,http://en.wikipedia.org/wiki/1996_European_Grand_Prix,testing,2024-07-19 09:54:18.999993
227,228,1996,5,21,San Marino Grand Prix,1996-05-05,\N,http://en.wikipedia.org/wiki/1996_San_Marino_Grand_Prix,testing,2024-07-19 09:54:18.999993
228,229,1996,6,6,Monaco Grand Prix,1996-05-19,\N,http://en.wikipedia.org/wiki/1996_Monaco_Grand_Prix,testing,2024-07-19 09:54:18.999993
229,230,1996,7,4,Spanish Grand Prix,1996-06-02,\N,http://en.wikipedia.org/wiki/1996_Spanish_Grand_Prix,testing,2024-07-19 09:54:18.999993
230,231,1996,8,7,Canadian Grand Prix,1996-06-16,\N,http://en.wikipedia.org/wiki/1996_Canadian_Grand_Prix,testing,2024-07-19 09:54:18.999993
231,232,1996,9,8,French Grand Prix,1996-06-30,\N,http://en.wikipedia.org/wiki/1996_French_Grand_Prix,testing,2024-07-19 09:54:18.999993
232,233,1996,10,9,British Grand Prix,1996-07-14,\N,http://en.wikipedia.org/wiki/1996_British_Grand_Prix,testing,2024-07-19 09:54:18.999993
233,234,1996,11,10,German Grand Prix,1996-07-28,\N,http://en.wikipedia.org/wiki/1996_German_Grand_Prix,testing,2024-07-19 09:54:18.999993
234,235,1996,12,11,Hungarian Grand Prix,1996-08-11,\N,http://en.wikipedia.org/wiki/1996_Hungarian_Grand_Prix,testing,2024-07-19 09:54:18.999993
235,236,1996,13,13,Belgian Grand Prix,1996-08-25,\N,http://en.wikipedia.org/wiki/1996_Belgian_Grand_Prix,testing,2024-07-19 09:54:18.999993
236,237,1996,14,14,Italian Grand Prix,1996-09-08,\N,http://en.wikipedia.org/wiki/1996_Italian_Grand_Prix,testing,2024-07-19 09:54:18.999993
237,238,1996,15,27,Portuguese Grand Prix,1996-09-22,\N,http://en.wikipedia.org/wiki/1996_Portuguese_Grand_Prix,testing,2024-07-19 09:54:18.999993
238,239,1996,16,22,Japanese Grand Prix,1996-10-13,\N,http://en.wikipedia.org/wiki/1996_Japanese_Grand_Prix,testing,2024-07-19 09:54:18.999993
