,raceId,year,round,circuitId,name,date,time,url,data_source,ingestion_date
256,257,1994,1,18,Brazilian Grand Prix,1994-03-27,\N,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,testing,2024-07-19 09:54:18.999993
257,258,1994,2,28,Pacific Grand Prix,1994-04-17,\N,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,testing,2024-07-19 09:54:18.999993
258,259,1994,3,21,San Marino Grand Prix,1994-05-01,\N,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,testing,2024-07-19 09:54:18.999993
259,260,1994,4,6,Monaco Grand Prix,1994-05-15,\N,http://en.wikipedia.org/wiki/1994_Monaco_Grand_Prix,testing,2024-07-19 09:54:18.999993
260,261,1994,5,4,Spanish Grand Prix,1994-05-29,\N,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,testing,2024-07-19 09:54:18.999993
261,262,1994,6,7,Canadian Grand Prix,1994-06-12,\N,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,testing,2024-07-19 09:54:18.999993
262,263,1994,7,8,French Grand Prix,1994-07-03,\N,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,testing,2024-07-19 09:54:18.999993
263,264,1994,8,9,British Grand Prix,1994-07-10,\N,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,testing,2024-07-19 09:54:18.999993
264,265,1994,9,10,German Grand Prix,1994-07-31,\N,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,testing,2024-07-19 09:54:18.999993
265,266,1994,10,11,Hungarian Grand Prix,1994-08-14,\N,http://en.wikipedia.org/wiki/1994_Hungarian_Grand_Prix,testing,2024-07-19 09:54:18.999993
266,267,1994,11,13,Belgian Grand Prix,1994-08-28,\N,http://en.wikipedia.org/wiki/1994_Belgian_Grand_Prix,testing,2024-07-19 09:54:18.999993
267,268,1994,12,14,Italian Grand Prix,1994-09-11,\N,http://en.wikipedia.org/wiki/1994_Italian_Grand_Prix,testing,2024-07-19 09:54:18.999993
268,269,1994,13,27,Portuguese Grand Prix,1994-09-25,\N,http://en.wikipedia.org/wiki/1994_Portuguese_Grand_Prix,testing,2024-07-19 09:54:18.999993
269,270,1994,14,26,European Grand Prix,1994-10-16,\N,http://en.wikipedia.org/wiki/1994_European_Grand_Prix,testing,2024-07-19 09:54:18.999993
270,271,1994,15,22,Japanese Grand Prix,1994-11-06,\N,http://en.wikipedia.org/wiki/1994_Japanese_Grand_Prix,testing,2024-07-19 09:54:18.999993
271,272,1994,16,29,Australian Grand Prix,1994-11-13,\N,http://en.wikipedia.org/wiki/1994_Australian_Grand_Prix,testing,2024-07-19 09:54:18.999993
