,raceId,year,round,circuitId,name,date,time,url,data_source,ingestion_date
174,175,1999,1,1,Australian Grand Prix,1999-03-07,\N,http://en.wikipedia.org/wiki/1999_Australian_Grand_Prix,testing,2024-07-19 09:54:18.999993
175,176,1999,2,18,Brazilian Grand Prix,1999-04-11,\N,http://en.wikipedia.org/wiki/1999_Brazilian_Grand_Prix,testing,2024-07-19 09:54:18.999993
176,177,1999,3,21,San Marino Grand Prix,1999-05-02,\N,http://en.wikipedia.org/wiki/1999_San_Marino_Grand_Prix,testing,2024-07-19 09:54:18.999993
177,178,1999,4,6,Monaco Grand Prix,1999-05-16,\N,http://en.wikipedia.org/wiki/1999_Monaco_Grand_Prix,testing,2024-07-19 09:54:18.999993
178,179,1999,5,4,Spanish Grand Prix,1999-05-30,\N,http://en.wikipedia.org/wiki/1999_Spanish_Grand_Prix,testing,2024-07-19 09:54:18.999993
179,180,1999,6,7,Canadian Grand Prix,1999-06-13,\N,http://en.wikipedia.org/wiki/1999_Canadian_Grand_Prix,testing,2024-07-19 09:54:18.999993
180,181,1999,7,8,French Grand Prix,1999-06-27,\N,http://en.wikipedia.org/wiki/1999_French_Grand_Prix,testing,2024-07-19 09:54:18.999993
181,182,1999,8,9,British Grand Prix,1999-07-11,\N,http://en.wikipedia.org/wiki/1999_British_Grand_Prix,testing,2024-07-19 09:54:18.999993
182,183,1999,9,23,Austrian Grand Prix,1999-07-25,\N,http://en.wikipedia.org/wiki/1999_Austrian_Grand_Prix,testing,2024-07-19 09:54:18.999993
183,184,1999,10,10,German Grand Prix,1999-08-01,\N,http://en.wikipedia.org/wiki/1999_German_Grand_Prix,testing,2024-07-19 09:54:18.999993
184,185,1999,11,11,Hungarian Grand Prix,1999-08-15,\N,http://en.wikipedia.org/wiki/1999_Hungarian_Grand_Prix,testing,2024-07-19 09:54:18.999993
185,186,1999,12,13,Belgian Grand Prix,1999-08-29,\N,http://en.wikipedia.org/wiki/1999_Belgian_Grand_Prix,testing,2024-07-19 09:54:18.999993
186,187,1999,13,14,Italian Grand Prix,1999-09-12,\N,http://en.wikipedia.org/wiki/1999_Italian_Grand_Prix,testing,2024-07-19 09:54:18.999993
187,188,1999,14,20,European Grand Prix,1999-09-26,\N,http://en.wikipedia.org/wiki/1999_European_Grand_Prix,testing,2024-07-19 09:54:18.999993
188,189,1999,15,2,Malaysian Grand Prix,1999-10-17,\N,http://en.wikipedia.org/wiki/1999_Malaysian_Grand_Prix,testing,2024-07-19 09:54:18.999993
189,190,1999,16,22,Japanese Grand Prix,1999-10-31,\N,http://en.wikipedia.org/wiki/1999_Japanese_Grand_Prix,testing,2024-07-19 09:54:18.999993
