,raceId,year,round,circuitId,name,date,time,url,data_source,ingestion_date
631,632,1971,1,30,South African Grand Prix,1971-03-06,\N,http://en.wikipedia.org/wiki/1971_South_African_Grand_Prix,testing,2024-07-19 09:54:18.999993
632,633,1971,2,49,Spanish Grand Prix,1971-04-18,\N,http://en.wikipedia.org/wiki/1971_Spanish_Grand_Prix,testing,2024-07-19 09:54:18.999993
633,634,1971,3,6,Monaco Grand Prix,1971-05-23,\N,http://en.wikipedia.org/wiki/1971_Monaco_Grand_Prix,testing,2024-07-19 09:54:18.999993
634,635,1971,4,39,Dutch Grand Prix,1971-06-20,\N,http://en.wikipedia.org/wiki/1971_Dutch_Grand_Prix,testing,2024-07-19 09:54:18.999993
635,636,1971,5,34,French Grand Prix,1971-07-04,\N,http://en.wikipedia.org/wiki/1971_French_Grand_Prix,testing,2024-07-19 09:54:18.999993
636,637,1971,6,9,British Grand Prix,1971-07-17,\N,http://en.wikipedia.org/wiki/1971_British_Grand_Prix,testing,2024-07-19 09:54:18.999993
637,638,1971,7,20,German Grand Prix,1971-08-01,\N,http://en.wikipedia.org/wiki/1971_German_Grand_Prix,testing,2024-07-19 09:54:18.999993
638,639,1971,8,23,Austrian Grand Prix,1971-08-15,\N,http://en.wikipedia.org/wiki/1971_Austrian_Grand_Prix,testing,2024-07-19 09:54:18.999993
639,640,1971,9,14,Italian Grand Prix,1971-09-05,\N,http://en.wikipedia.org/wiki/1971_Italian_Grand_Prix,testing,2024-07-19 09:54:18.999993
640,641,1971,10,48,Canadian Grand Prix,1971-09-19,\N,http://en.wikipedia.org/wiki/1971_Canadian_Grand_Prix,testing,2024-07-19 09:54:18.999993
641,642,1971,11,46,United States Grand Prix,1971-10-03,\N,http://en.wikipedia.org/wiki/1971_United_States_Grand_Prix,testing,2024-07-19 09:54:18.999993
