,raceId,year,round,circuitId,name,date,time,url,data_source,ingestion_date
698,699,1965,1,56,South African Grand Prix,1965-01-01,\N,http://en.wikipedia.org/wiki/1965_South_African_Grand_Prix,testing,2024-07-19 09:54:18.999993
699,700,1965,2,6,Monaco Grand Prix,1965-05-30,\N,http://en.wikipedia.org/wiki/1965_Monaco_Grand_Prix,testing,2024-07-19 09:54:18.999993
700,701,1965,3,13,Belgian Grand Prix,1965-06-13,\N,http://en.wikipedia.org/wiki/1965_Belgian_Grand_Prix,testing,2024-07-19 09:54:18.999993
701,702,1965,4,51,French Grand Prix,1965-06-27,\N,http://en.wikipedia.org/wiki/1965_French_Grand_Prix,testing,2024-07-19 09:54:18.999993
702,703,1965,5,9,British Grand Prix,1965-07-10,\N,http://en.wikipedia.org/wiki/1965_British_Grand_Prix,testing,2024-07-19 09:54:18.999993
703,704,1965,6,39,Dutch Grand Prix,1965-07-18,\N,http://en.wikipedia.org/wiki/1965_Dutch_Grand_Prix,testing,2024-07-19 09:54:18.999993
704,705,1965,7,20,German Grand Prix,1965-08-01,\N,http://en.wikipedia.org/wiki/1965_German_Grand_Prix,testing,2024-07-19 09:54:18.999993
705,706,1965,8,14,Italian Grand Prix,1965-09-12,\N,http://en.wikipedia.org/wiki/1965_Italian_Grand_Prix,testing,2024-07-19 09:54:18.999993
706,707,1965,9,46,United States Grand Prix,1965-10-03,\N,http://en.wikipedia.org/wiki/1965_United_States_Grand_Prix,testing,2024-07-19 09:54:18.999993
707,708,1965,10,32,Mexican Grand Prix,1965-10-24,\N,http://en.wikipedia.org/wiki/1965_Mexican_Grand_Prix,testing,2024-07-19 09:54:18.999993
