,raceId,year,round,circuitId,name,date,time,url,data_source,ingestion_date
559,560,1976,1,18,Brazilian Grand Prix,1976-01-25,\N,http://en.wikipedia.org/wiki/1976_Brazilian_Grand_Prix,testing,2024-07-19 09:54:18.999993
560,561,1976,2,30,South African Grand Prix,1976-03-06,\N,http://en.wikipedia.org/wiki/1976_South_African_Grand_Prix,testing,2024-07-19 09:54:18.999993
561,562,1976,3,43,United States Grand Prix West,1976-03-28,\N,http://en.wikipedia.org/wiki/1976_United_States_Grand_Prix_West,testing,2024-07-19 09:54:18.999993
562,563,1976,4,45,Spanish Grand Prix,1976-05-02,\N,http://en.wikipedia.org/wiki/1976_Spanish_Grand_Prix,testing,2024-07-19 09:54:18.999993
563,564,1976,5,40,Belgian Grand Prix,1976-05-16,\N,http://en.wikipedia.org/wiki/1976_Belgian_Grand_Prix,testing,2024-07-19 09:54:18.999993
564,565,1976,6,6,Monaco Grand Prix,1976-05-30,\N,http://en.wikipedia.org/wiki/1976_Monaco_Grand_Prix,testing,2024-07-19 09:54:18.999993
565,566,1976,7,47,Swedish Grand Prix,1976-06-13,\N,http://en.wikipedia.org/wiki/1976_Swedish_Grand_Prix,testing,2024-07-19 09:54:18.999993
566,567,1976,8,34,French Grand Prix,1976-07-04,\N,http://en.wikipedia.org/wiki/1976_French_Grand_Prix,testing,2024-07-19 09:54:18.999993
567,568,1976,9,38,British Grand Prix,1976-07-18,\N,http://en.wikipedia.org/wiki/1976_British_Grand_Prix,testing,2024-07-19 09:54:18.999993
568,569,1976,10,20,German Grand Prix,1976-08-01,\N,http://en.wikipedia.org/wiki/1976_German_Grand_Prix,testing,2024-07-19 09:54:18.999993
569,570,1976,11,23,Austrian Grand Prix,1976-08-15,\N,http://en.wikipedia.org/wiki/1976_Austrian_Grand_Prix,testing,2024-07-19 09:54:18.999993
570,571,1976,12,39,Dutch Grand Prix,1976-08-29,\N,http://en.wikipedia.org/wiki/1976_Dutch_Grand_Prix,testing,2024-07-19 09:54:18.999993
571,572,1976,13,14,Italian Grand Prix,1976-09-12,\N,http://en.wikipedia.org/wiki/1976_Italian_Grand_Prix,testing,2024-07-19 09:54:18.999993
572,573,1976,14,48,Canadian Grand Prix,1976-10-03,\N,http://en.wikipedia.org/wiki/1976_Canadian_Grand_Prix,testing,2024-07-19 09:54:18.999993
573,574,1976,15,46,United States Grand Prix,1976-10-10,\N,http://en.wikipedia.org/wiki/1976_United_States_Grand_Prix,testing,2024-07-19 09:54:18.999993
574,575,1976,16,16,Japanese Grand Prix,1976-10-24,\N,http://en.wikipedia.org/wiki/1976_Japanese_Grand_Prix,testing,2024-07-19 09:54:18.999993
