,raceId,year,round,circuitId,name,date,time,url,data_source,ingestion_date
619,620,1972,1,25,Argentine Grand Prix,1972-01-23,\N,http://en.wikipedia.org/wiki/1972_Argentine_Grand_Prix,testing,2024-07-19 09:54:18.999993
620,621,1972,2,30,South African Grand Prix,1972-03-04,\N,http://en.wikipedia.org/wiki/1972_South_African_Grand_Prix,testing,2024-07-19 09:54:18.999993
621,622,1972,3,45,Spanish Grand Prix,1972-05-01,\N,http://en.wikipedia.org/wiki/1972_Spanish_Grand_Prix,testing,2024-07-19 09:54:18.999993
622,623,1972,4,6,Monaco Grand Prix,1972-05-14,\N,http://en.wikipedia.org/wiki/1972_Monaco_Grand_Prix,testing,2024-07-19 09:54:18.999993
623,624,1972,5,50,Belgian Grand Prix,1972-06-04,\N,http://en.wikipedia.org/wiki/1972_Belgian_Grand_Prix,testing,2024-07-19 09:54:18.999993
624,625,1972,6,51,French Grand Prix,1972-07-02,\N,http://en.wikipedia.org/wiki/1972_French_Grand_Prix,testing,2024-07-19 09:54:18.999993
625,626,1972,7,38,British Grand Prix,1972-07-15,\N,http://en.wikipedia.org/wiki/1972_British_Grand_Prix,testing,2024-07-19 09:54:18.999993
626,627,1972,8,20,German Grand Prix,1972-07-30,\N,http://en.wikipedia.org/wiki/1972_German_Grand_Prix,testing,2024-07-19 09:54:18.999993
627,628,1972,9,23,Austrian Grand Prix,1972-08-13,\N,http://en.wikipedia.org/wiki/1972_Austrian_Grand_Prix,testing,2024-07-19 09:54:18.999993
628,629,1972,10,14,Italian Grand Prix,1972-09-10,\N,http://en.wikipedia.org/wiki/1972_Italian_Grand_Prix,testing,2024-07-19 09:54:18.999993
629,630,1972,11,48,Canadian Grand Prix,1972-09-24,\N,http://en.wikipedia.org/wiki/1972_Canadian_Grand_Prix,testing,2024-07-19 09:54:18.999993
630,631,1972,12,46,United States Grand Prix,1972-10-08,\N,http://en.wikipedia.org/wiki/1972_United_States_Grand_Prix,testing,2024-07-19 09:54:18.999993
